"","sampleId","taxonomyId","scientificName","levelId","levelName","otuName","splitCount"
"1092",121277,213,"Glutops",23,"Genus","Glutops",2
"1093",121277,223,"Simulium",23,"Genus","Simulium",194
"1094",121277,250,"Baetis",23,"Genus","Baetis",29
"1095",121277,267,"Drunella doddsii",25,"Species","Drunella  doddsii",4
"1096",121277,271,"Serratella",23,"Genus","Serratella",13
"1097",121277,279,"Cinygmula",23,"Genus","Cinygmula",10
"1098",121277,285,"Rhithrogena",23,"Genus","Rhithrogena",6
"1099",121277,807,"Arctopsyche grandis",25,"Species","Arctopsyche",4
"1100",121277,1033,"Caudatella hystrix",25,"Species","Caudatella  cascadia",1
"1101",121277,1180,"Drunella coloradensis/flavilinea",30,"Species group","Drunella  coloradensis  flavilinea",5
"1102",121277,1206,"Rhyacophila brunnea/vemna group",30,"Species group","Rhyacophila  Brunnea  Vemna  group",6
"1103",121277,1706,"Rhyacophila angelita group",30,"Species group","Rhyacophila  Angelita  group",1
"1104",121277,2361,"Rhyacophila vagrita group",30,"Species group","Rhyacophila  Vagrita  group",4
"1105",121279,58,"Trombidiformes",13,"Order","Arachnida",41
"1106",121279,118,"Oreodytes",23,"Genus","Oreodytes",1
"1107",121279,128,"Heterlimnius",23,"Genus","Heterlimnius",28
"1108",121279,129,"Heterlimnius corpulentus",25,"Species","Heterlimnius",1
"1109",121279,144,"Zaitzevia",23,"Genus","Zaitzevia",1
"1110",121279,182,"Chironominae",20,"SubFamily","Chironominae",5
"1111",121279,184,"Orthocladiinae",20,"SubFamily","Orthocladiinae",55
"1112",121279,187,"Tanypodinae",20,"SubFamily","Tanypodinae",4
"1113",121279,201,"Chelifera",23,"Genus","Chelifera",2
"1114",121279,202,"Clinocera",23,"Genus","Clinocera",1
"1115",121279,223,"Simulium",23,"Genus","Simulium",5
"1116",121279,250,"Baetis",23,"Genus","Baetis",1
"1117",121279,267,"Drunella doddsii",25,"Species","Drunella  doddsii",39
"1118",121279,279,"Cinygmula",23,"Genus","Cinygmula",1
"1119",121279,285,"Rhithrogena",23,"Genus","Rhithrogena",2
"1120",121279,303,"Ameletus",23,"Genus","Ameletus",3
"1121",121279,419,"Sweltsa",23,"Genus","Sweltsa",32
"1122",121279,443,"Yoraperla",23,"Genus","Yoraperla",2
"1123",121279,450,"Doroneuria",23,"Genus","Doroneuria",12
"1124",121279,464,"Megarcys",23,"Genus","Megarcys",12
"1125",121279,484,"Micrasema",23,"Genus","Micrasema",16
"1126",121279,491,"Glossosoma",23,"Genus","Glossosoma",2
"1127",121279,531,"Apatania",23,"Genus","Apatania",1
"1128",121279,567,"Dolophilodes",23,"Genus","Dolophilodes",7
"1129",121279,646,"Pisidiidae",19,"Family","Pisidiidae",1
"1130",121279,652,"Nematoda",5,"Phylum","Nematoda",2
"1131",121279,1190,"Visoka cataractae",25,"Species","Visoka",10
"1132",121279,1206,"Rhyacophila brunnea/vemna group",30,"Species group","Rhyacophila  Brunnea  Vemna  group",3
"1133",121279,1668,"Rhyacophila betteni group",30,"Species group","Rhyacophila  Betteni  group",7
"1134",121279,1708,"Rhyacophila hyalinata group",30,"Species group","Rhyacophila  Hyalinata  group",3
"1135",121281,58,"Trombidiformes",13,"Order","Arachnida",24
"1136",121281,128,"Heterlimnius",23,"Genus","Heterlimnius",16
"1137",121281,129,"Heterlimnius corpulentus",25,"Species","Heterlimnius",2
"1138",121281,133,"Narpus",23,"Genus","Narpus",12
"1139",121281,135,"Optioservus",23,"Genus","Optioservus",19
"1140",121281,144,"Zaitzevia",23,"Genus","Zaitzevia",8
"1141",121281,146,"Zaitzevia parvulua parvula",26,"SubSpecies","Zaitzevia",17
"1142",121281,182,"Chironominae",20,"SubFamily","Chironominae",15
"1143",121281,184,"Orthocladiinae",20,"SubFamily","Orthocladiinae",59
"1144",121281,187,"Tanypodinae",20,"SubFamily","Tanypodinae",2
"1145",121281,216,"Pericoma",23,"Genus","Psychodidae",7
"1146",121281,250,"Baetis",23,"Genus","Baetis",4
"1147",121281,267,"Drunella doddsii",25,"Species","Drunella  doddsii",21
"1148",121281,271,"Serratella",23,"Genus","Serratella",12
"1149",121281,285,"Rhithrogena",23,"Genus","Rhithrogena",1
"1150",121281,303,"Ameletus",23,"Genus","Ameletus",4
"1151",121281,419,"Sweltsa",23,"Genus","Sweltsa",21
"1152",121281,484,"Micrasema",23,"Genus","Micrasema",10
"1153",121281,488,"Agapetus",23,"Genus","Agapetus",13
"1154",121281,531,"Apatania",23,"Genus","Apatania",15
"1155",121281,555,"Psychoglypha",23,"Genus","Psychoglypha",1
"1156",121281,908,"Probezzia",23,"Genus","Ceratopogoninae",4
"1157",121281,1031,"Timpanoga hecuba",25,"Species","Timpanoga",2
"1158",121281,1190,"Visoka cataractae",25,"Species","Visoka",3
"1159",121281,1206,"Rhyacophila brunnea/vemna group",30,"Species group","Rhyacophila  Brunnea  Vemna  group",8
"1160",121282,58,"Trombidiformes",13,"Order","Arachnida",2
"1161",121282,128,"Heterlimnius",23,"Genus","Heterlimnius",35
"1162",121282,182,"Chironominae",20,"SubFamily","Chironominae",1
"1163",121282,184,"Orthocladiinae",20,"SubFamily","Orthocladiinae",6
"1164",121282,187,"Tanypodinae",20,"SubFamily","Tanypodinae",1
"1165",121282,213,"Glutops",23,"Genus","Glutops",1
"1166",121282,222,"Prosimulium",23,"Genus","Prosimulium",2
"1167",121282,237,"Dicranota",23,"Genus","Dicranota",3
"1168",121282,247,"Tipula",23,"Genus","Tipula",3
"1169",121282,250,"Baetis",23,"Genus","Baetis",15
"1170",121282,267,"Drunella doddsii",25,"Species","Drunella  doddsii",11
"1171",121282,279,"Cinygmula",23,"Genus","Cinygmula",83
"1172",121282,282,"Ironodes",23,"Genus","Ironodes",3
"1173",121282,285,"Rhithrogena",23,"Genus","Rhithrogena",40
"1174",121282,303,"Ameletus",23,"Genus","Ameletus",6
"1175",121282,415,"Kathroperla",23,"Genus","Kathroperla",2
"1176",121282,419,"Sweltsa",23,"Genus","Sweltsa",6
"1177",121282,443,"Yoraperla",23,"Genus","Yoraperla",12
"1178",121282,464,"Megarcys",23,"Genus","Megarcys",3
"1179",121282,484,"Micrasema",23,"Genus","Micrasema",1
"1180",121282,489,"Anagapetus",23,"Genus","Anagapetus",2
"1181",121282,502,"Parapsyche",23,"Genus","Parapsyche",4
"1182",121282,519,"Lepidostoma",23,"Genus","Lepidostoma",1
"1183",121282,549,"Neophylax",23,"Genus","Neophylax",5
"1184",121282,567,"Dolophilodes",23,"Genus","Dolophilodes",1
"1185",121282,589,"Neothremma",23,"Genus","Neothremma",9
"1186",121282,646,"Pisidiidae",19,"Family","Pisidiidae",2
"1187",121282,652,"Nematoda",5,"Phylum","Nematoda",5
"1188",121282,1002,"Parapsyche elsis",25,"Species","Parapsyche",2
"1189",121282,1180,"Drunella coloradensis/flavilinea",30,"Species group","Drunella  coloradensis  flavilinea",3
"1190",121282,1190,"Visoka cataractae",25,"Species","Visoka",11
"1191",121282,1204,"Pedomoecus sierra",25,"Species","Pedomoecus",1
"1192",121282,1206,"Rhyacophila brunnea/vemna group",30,"Species group","Rhyacophila  Brunnea  Vemna  group",3
"1193",121282,1280,"Zapada columbiana",25,"Species","Zapada  columbiana",15
"1194",121284,58,"Trombidiformes",13,"Order","Arachnida",2
"1195",121284,128,"Heterlimnius",23,"Genus","Heterlimnius",2
"1196",121284,130,"Lara",23,"Genus","Lara",2
"1197",121284,146,"Zaitzevia parvulua parvula",26,"SubSpecies","Zaitzevia",2
"1198",121284,182,"Chironominae",20,"SubFamily","Chironominae",7
"1199",121284,184,"Orthocladiinae",20,"SubFamily","Orthocladiinae",131
"1200",121284,204,"Oreogeton",23,"Genus","Oreogeton",5
"1201",121284,213,"Glutops",23,"Genus","Glutops",1
"1202",121284,241,"Hexatoma",23,"Genus","Hexatoma",1
"1203",121284,250,"Baetis",23,"Genus","Baetis",33
"1204",121284,279,"Cinygmula",23,"Genus","Cinygmula",14
"1205",121284,282,"Ironodes",23,"Genus","Ironodes",16
"1206",121284,285,"Rhithrogena",23,"Genus","Rhithrogena",10
"1207",121284,419,"Sweltsa",23,"Genus","Sweltsa",3
"1208",121284,443,"Yoraperla",23,"Genus","Yoraperla",5
"1209",121284,464,"Megarcys",23,"Genus","Megarcys",8
"1210",121284,484,"Micrasema",23,"Genus","Micrasema",8
"1211",121284,491,"Glossosoma",23,"Genus","Glossosoma",9
"1212",121284,499,"Hydropsyche",23,"Genus","Hydropsyche",5
"1213",121284,838,"Hesperoperla pacifica",25,"Species","Hesperoperla  pacifica",3
"1214",121284,1002,"Parapsyche elsis",25,"Species","Parapsyche",7
"1215",121284,1073,"Ampumixis dispar",25,"Species","Ampumixis",2
"1216",121284,1189,"Moselia infuscata",25,"Species","Moselia",1
"1217",121284,1190,"Visoka cataractae",25,"Species","Visoka",8
"1218",121284,1206,"Rhyacophila brunnea/vemna group",30,"Species group","Rhyacophila  Brunnea  Vemna  group",3
"1219",121284,1668,"Rhyacophila betteni group",30,"Species group","Rhyacophila  Betteni  group",6
"1220",121284,1708,"Rhyacophila hyalinata group",30,"Species group","Rhyacophila  Hyalinata  group",5
"1221",121284,1743,"Cleptelmis addenda",25,"Species","Cleptelmis",1
"1222",151721,128,"Heterlimnius",23,"Genus","Heterlimnius",1
"1223",151721,135,"Optioservus",23,"Genus","Optioservus",2
"1224",151721,154,"Ametor",23,"Genus","Ametor",1
"1225",151721,198,"Dixa",23,"Genus","Dixa",7
"1226",151721,213,"Glutops",23,"Genus","Glutops",1
"1227",151721,237,"Dicranota",23,"Genus","Dicranota",9
"1228",151721,241,"Hexatoma",23,"Genus","Hexatoma",3
"1229",151721,243,"Limnophila",23,"Genus","Limnophila",1
"1230",151721,244,"Limonia",23,"Genus","Dicranomyia",1
"1231",151721,279,"Cinygmula",23,"Genus","Cinygmula",4
"1232",151721,282,"Ironodes",23,"Genus","Ironodes",18
"1233",151721,292,"Paraleptophlebia",23,"Genus","Paraleptophlebia",4
"1234",151721,431,"Malenka",23,"Genus","Malenka",3
"1235",151721,437,"Soyedina",23,"Genus","Soyedina",4
"1236",151721,450,"Doroneuria",23,"Genus","Doroneuria",1
"1237",151721,491,"Glossosoma",23,"Genus","Glossosoma",1
"1238",151721,499,"Hydropsyche",23,"Genus","Hydropsyche",6
"1239",151721,519,"Lepidostoma",23,"Genus","Lepidostoma",6
"1240",151721,568,"Wormaldia",23,"Genus","Wormaldia",7
"1241",151721,581,"Psychomyia",23,"Genus","Psychomyia",2
"1242",151721,636,"Juga",23,"Genus","Juga",30
"1243",151721,673,"Meringodixa",23,"Genus","Meringodixa",1
"1244",151721,777,"Baetis tricaudatus",25,"Species","Baetis",10
"1245",151721,834,"Diphetor hageni",25,"Species","Diphetor",6
"1246",151721,838,"Hesperoperla pacifica",25,"Species","Hesperoperla  pacifica",5
"1247",151721,909,"Zapada cinctipes",25,"Species","Zapada  cinctipes",43
"1248",151721,1105,"Rheotanytarsus",23,"Genus","Chironominae",1
"1249",151721,1117,"Brillia",23,"Genus","Orthocladiinae",34
"1250",151721,1118,"Corynoneura",23,"Genus","Orthocladiinae",1
"1251",151721,1150,"Parametriocnemus",23,"Genus","Orthocladiinae",8
"1252",151721,1158,"Rheocricotopus",23,"Genus","Orthocladiinae",1
"1253",151721,1162,"Orthocladius lignicola",25,"Species","Orthocladiinae",1
"1254",151721,1165,"Tvetenia bavarica group",30,"Species group","Orthocladiinae",14
"1255",151721,1171,"Brundiniella",23,"Genus","Tanypodinae",1
"1256",151721,1188,"Despaxia augusta",25,"Species","Despaxia",2
"1257",151721,1220,"Attenella delantala",25,"Species","Attenella  delantala",6
"1258",151721,1301,"Polypedilum",23,"Genus","Chironominae",1
"1259",151721,1493,"Rhyacophila blarina",25,"Species","Rhyacophila  blarina",4
"1260",151721,1498,"Rhyacophila narvae",25,"Species","Rhyacophila  narvae",3
"1261",151721,1535,"Ceratopogoninae",20,"SubFamily","Ceratopogoninae",5
"1262",151721,1668,"Rhyacophila betteni group",30,"Species group","Rhyacophila  Betteni  group",1
"1263",151721,1669,"Cricotopus/Orthocladius",29,"Genus group","Orthocladiinae",1
"1264",151721,1672,"Micropsectra",23,"Genus","Chironominae",19
"1265",151721,1696,"Zavrelimyia",23,"Genus","Tanypodinae",1
"1266",151721,2030,"Psilometriocnemus",23,"Genus","Orthocladiinae",2
"1267",151721,2232,"Thienemannia",23,"Genus","Orthocladiinae",1
"1268",151721,2344,"Pristinicola",23,"Genus","Pristinicola",2
"1269",151721,2348,"Polycelis coronata",25,"Species","Polycelis",2
"1270",151721,2789,"Acari",10,"SubClass","Arachnida",3
"1271",151721,5702,"Stempellinella/Zavrelia",29,"Genus group","Chironominae",9
"1272",154173,58,"Trombidiformes",13,"Order","Arachnida",1
"1273",154173,63,"Lebertia",23,"Genus","Arachnida",2
"1274",154173,129,"Heterlimnius corpulentus",25,"Species","Heterlimnius",1
"1275",154173,182,"Chironominae",20,"SubFamily","Chironominae",139
"1276",154173,184,"Orthocladiinae",20,"SubFamily","Orthocladiinae",112
"1277",154173,187,"Tanypodinae",20,"SubFamily","Tanypodinae",9
"1278",154173,237,"Dicranota",23,"Genus","Dicranota",2
"1279",154173,250,"Baetis",23,"Genus","Baetis",1
"1280",154173,267,"Drunella doddsii",25,"Species","Drunella  doddsii",1
"1281",154173,278,"Cinygma",23,"Genus","Cinygma",1
"1282",154173,279,"Cinygmula",23,"Genus","Cinygmula",15
"1283",154173,303,"Ameletus",23,"Genus","Ameletus",2
"1284",154173,419,"Sweltsa",23,"Genus","Sweltsa",1
"1285",154173,836,"Drunella spinifera",25,"Species","Drunella  grandis  spinifera",1
"1286",154173,908,"Probezzia",23,"Genus","Ceratopogoninae",4
"1287",154173,909,"Zapada cinctipes",25,"Species","Zapada  cinctipes",1
"1288",154173,1180,"Drunella coloradensis/flavilinea",30,"Species group","Drunella  coloradensis  flavilinea",1
"1289",154173,1280,"Zapada columbiana",25,"Species","Zapada  columbiana",3
"1290",154173,1707,"Rhyacophila alberta group",30,"Species group","Rhyacophila  Alberta  group",1
"1291",154173,2172,"Torrenticola",23,"Genus","Arachnida",2
"1292",156883,54,"Torrenticolidae",19,"Family","Arachnida",1
"1293",156883,58,"Trombidiformes",13,"Order","Arachnida",2
"1294",156883,128,"Heterlimnius",23,"Genus","Heterlimnius",1
"1295",156883,182,"Chironominae",20,"SubFamily","Chironominae",5
"1296",156883,184,"Orthocladiinae",20,"SubFamily","Orthocladiinae",46
"1297",156883,187,"Tanypodinae",20,"SubFamily","Tanypodinae",2
"1298",156883,223,"Simulium",23,"Genus","Simulium",99
"1299",156883,236,"Antocha monticola",25,"Species","Antocha monticola",1
"1300",156883,237,"Dicranota",23,"Genus","Dicranota",1
"1301",156883,250,"Baetis",23,"Genus","Baetis",57
"1302",156883,267,"Drunella doddsii",25,"Species","Drunella  doddsii",13
"1303",156883,279,"Cinygmula",23,"Genus","Cinygmula",5
"1304",156883,292,"Paraleptophlebia",23,"Genus","Paraleptophlebia",1
"1305",156883,419,"Sweltsa",23,"Genus","Sweltsa",18
"1306",156883,484,"Micrasema",23,"Genus","Micrasema",4
"1307",156883,909,"Zapada cinctipes",25,"Species","Zapada  cinctipes",19
"1308",156883,1076,"Optioservus quadrimaculatus",25,"Species","Optioservus",1
"1309",156883,1180,"Drunella coloradensis/flavilinea",30,"Species group","Drunella  coloradensis  flavilinea",1
"1310",156883,1206,"Rhyacophila brunnea/vemna group",30,"Species group","Rhyacophila  Brunnea  Vemna  group",2
"1311",156883,1281,"Drunella grandis/spinifera",30,"Species group","Drunella  grandis  spinifera",15
"1312",156883,5846,"Ephemerella tibialis",25,"Species","Ephemerella  tibialis",6
"1313",173806,128,"Heterlimnius",23,"Genus","Heterlimnius",4
"1314",173806,146,"Zaitzevia parvulua parvula",26,"SubSpecies","Zaitzevia",6
"1315",173806,183,"Diamesinae",20,"SubFamily","Diamesinae",1
"1316",173806,184,"Orthocladiinae",20,"SubFamily","Orthocladiinae",45
"1317",173806,187,"Tanypodinae",20,"SubFamily","Tanypodinae",5
"1318",173806,201,"Chelifera",23,"Genus","Chelifera",4
"1319",173806,223,"Simulium",23,"Genus","Simulium",26
"1320",173806,237,"Dicranota",23,"Genus","Dicranota",3
"1321",173806,241,"Hexatoma",23,"Genus","Hexatoma",2
"1322",173806,247,"Tipula",23,"Genus","Tipula",1
"1323",173806,250,"Baetis",23,"Genus","Baetis",1
"1324",173806,424,"Moselia",23,"Genus","Moselia",1
"1325",173806,431,"Malenka",23,"Genus","Malenka",2
"1326",173806,491,"Glossosoma",23,"Genus","Glossosoma",1
"1327",173806,496,"Arctopsyche",23,"Genus","Arctopsyche",2
"1328",173806,499,"Hydropsyche",23,"Genus","Hydropsyche",2
"1329",173806,568,"Wormaldia",23,"Genus","Wormaldia",20
"1330",173806,688,"Plumiperla",23,"Genus","Plumiperla",6
"1331",173806,806,"Epeorus longimanus",25,"Species","Epeorus longimanus",6
"1332",173806,834,"Diphetor hageni",25,"Species","Diphetor",1
"1333",173806,837,"Calineuria californica",25,"Species","Calineuria",4
"1334",173806,909,"Zapada cinctipes",25,"Species","Zapada  cinctipes",2
"1335",173806,1305,"Tanytarsini",21,"Tribe","Chironominae",7
"1336",173806,1507,"Neophylax rickeri",25,"Species","Neophylax",3
"1337",173806,1668,"Rhyacophila betteni group",30,"Species group","Rhyacophila  Betteni  group",3
"1338",173806,1675,"Chironomini",21,"Tribe","Chironominae",33
"1339",173806,1706,"Rhyacophila angelita group",30,"Species group","Rhyacophila  Angelita  group",5
"1340",173806,2761,"Baetis tricaudatus group",30,"Species group","Baetis",72
"1341",173806,2789,"Acari",10,"SubClass","Arachnida",6
"1342",173806,5846,"Ephemerella tibialis",25,"Species","Ephemerella  tibialis",7
"1343",173806,5852,"Matriella teresa",25,"Species","Matriella  teresa",1
"1344",173934,135,"Optioservus",23,"Genus","Optioservus",3
"1345",173934,223,"Simulium",23,"Genus","Simulium",5
"1346",173934,237,"Dicranota",23,"Genus","Dicranota",2
"1347",173934,241,"Hexatoma",23,"Genus","Hexatoma",1
"1348",173934,267,"Drunella doddsii",25,"Species","Drunella  doddsii",5
"1349",173934,282,"Ironodes",23,"Genus","Ironodes",3
"1350",173934,285,"Rhithrogena",23,"Genus","Rhithrogena",10
"1351",173934,303,"Ameletus",23,"Genus","Ameletus",5
"1352",173934,431,"Malenka",23,"Genus","Malenka",4
"1353",173934,441,"Soliperla",23,"Genus","Soliperla",5
"1354",173934,450,"Doroneuria",23,"Genus","Doroneuria",9
"1355",173934,484,"Micrasema",23,"Genus","Micrasema",1
"1356",173934,488,"Agapetus",23,"Genus","Agapetus",1
"1357",173934,496,"Arctopsyche",23,"Genus","Arctopsyche",2
"1358",173934,499,"Hydropsyche",23,"Genus","Hydropsyche",13
"1359",173934,502,"Parapsyche",23,"Genus","Parapsyche",11
"1360",173934,531,"Apatania",23,"Genus","Apatania",51
"1361",173934,834,"Diphetor hageni",25,"Species","Diphetor",1
"1362",173934,837,"Calineuria californica",25,"Species","Calineuria",2
"1363",173934,1073,"Ampumixis dispar",25,"Species","Ampumixis",4
"1364",173934,1105,"Rheotanytarsus",23,"Genus","Chironominae",1
"1365",173934,1113,"Potthastia gaedii group",30,"Species group","Diamesinae",1
"1366",173934,1129,"Eukiefferiella devonica group",30,"Species group","Orthocladiinae",4
"1367",173934,1147,"Orthocladius",23,"Genus","Orthocladiinae",1
"1368",173934,1171,"Brundiniella",23,"Genus","Tanypodinae",1
"1369",173934,1176,"Thienemannimyia group",29,"Genus group","Tanypodinae",2
"1370",173934,1305,"Tanytarsini",21,"Tribe","Chironominae",1
"1371",173934,1386,"Rhizelmis",23,"Genus","Rhizelmis",4
"1372",173934,1498,"Rhyacophila narvae",25,"Species","Rhyacophila  narvae",1
"1373",173934,1668,"Rhyacophila betteni group",30,"Species group","Rhyacophila  Betteni  group",1
"1374",173934,1669,"Cricotopus/Orthocladius",29,"Genus group","Orthocladiinae",2
"1375",173934,1670,"Eukiefferiella",23,"Genus","Orthocladiinae",1
"1376",173934,1672,"Micropsectra",23,"Genus","Chironominae",1
"1377",173934,1708,"Rhyacophila hyalinata group",30,"Species group","Rhyacophila  Hyalinata  group",2
"1378",173934,1715,"Rhyacophila verrula group",30,"Species group","Rhyacophila  Verrula  group",1
"1379",173934,2267,"Baetis alius",25,"Species","Baetis",3
"1380",173934,2394,"Epeorus grandis/permagnus",30,"Species group","Epeorus grandis/permagnus group",6
"1381",173934,2761,"Baetis tricaudatus group",30,"Species group","Baetis",44
"1382",173934,2789,"Acari",10,"SubClass","Arachnida",2
"1383",173934,6102,"Plectrocnemia",23,"Genus","Polycentropodidae",1
"1384",173939,128,"Heterlimnius",23,"Genus","Heterlimnius",27
"1385",173939,144,"Zaitzevia",23,"Genus","Zaitzevia",6
"1386",173939,183,"Diamesinae",20,"SubFamily","Diamesinae",6
"1387",173939,184,"Orthocladiinae",20,"SubFamily","Orthocladiinae",2
"1388",173939,187,"Tanypodinae",20,"SubFamily","Tanypodinae",4
"1389",173939,241,"Hexatoma",23,"Genus","Hexatoma",2
"1390",173939,267,"Drunella doddsii",25,"Species","Drunella  doddsii",27
"1391",173939,279,"Cinygmula",23,"Genus","Cinygmula",77
"1392",173939,285,"Rhithrogena",23,"Genus","Rhithrogena",3
"1393",173939,303,"Ameletus",23,"Genus","Ameletus",15
"1394",173939,443,"Yoraperla",23,"Genus","Yoraperla",1
"1395",173939,450,"Doroneuria",23,"Genus","Doroneuria",3
"1396",173939,484,"Micrasema",23,"Genus","Micrasema",3
"1397",173939,551,"Onocosmoecus",23,"Genus","Onocosmoecus",1
"1398",173939,567,"Dolophilodes",23,"Genus","Dolophilodes",1
"1399",173939,806,"Epeorus longimanus",25,"Species","Epeorus longimanus",2
"1400",173939,834,"Diphetor hageni",25,"Species","Diphetor",14
"1401",173939,836,"Drunella spinifera",25,"Species","Drunella  grandis  spinifera",5
"1402",173939,838,"Hesperoperla pacifica",25,"Species","Hesperoperla  pacifica",5
"1403",173939,907,"Acentrella",23,"Genus","Acentrella",1
"1404",173939,1031,"Timpanoga hecuba",25,"Species","Timpanoga",1
"1405",173939,1073,"Ampumixis dispar",25,"Species","Ampumixis",3
"1406",173939,1305,"Tanytarsini",21,"Tribe","Chironominae",10
"1407",173939,1426,"Paraleptophlebia temporalis",25,"Species","Paraleptophlebia",9
"1408",173939,1498,"Rhyacophila narvae",25,"Species","Rhyacophila  narvae",12
"1409",173939,2761,"Baetis tricaudatus group",30,"Species group","Baetis",9
"1410",173939,2789,"Acari",10,"SubClass","Arachnida",6
"1411",173939,5846,"Ephemerella tibialis",25,"Species","Ephemerella  tibialis",27
"1412",174027,128,"Heterlimnius",23,"Genus","Heterlimnius",1
"1413",174027,135,"Optioservus",23,"Genus","Optioservus",17
"1414",174027,144,"Zaitzevia",23,"Genus","Zaitzevia",31
"1415",174027,184,"Orthocladiinae",20,"SubFamily","Orthocladiinae",121
"1416",174027,187,"Tanypodinae",20,"SubFamily","Tanypodinae",2
"1417",174027,223,"Simulium",23,"Genus","Simulium",1
"1418",174027,241,"Hexatoma",23,"Genus","Hexatoma",11
"1419",174027,285,"Rhithrogena",23,"Genus","Rhithrogena",4
"1420",174027,491,"Glossosoma",23,"Genus","Glossosoma",3
"1421",174027,497,"Cheumatopsyche",23,"Genus","Cheumatopsyche",2
"1422",174027,499,"Hydropsyche",23,"Genus","Hydropsyche",56
"1423",174027,519,"Lepidostoma",23,"Genus","Lepidostoma",2
"1424",174027,799,"Pteronarcys californica",25,"Species","Pteronarcys  californica",1
"1425",174027,932,"Brachycentrus occidentalis",25,"Species","Brachycentrus occidentalis",15
"1426",174027,948,"Acentrella insignificans",25,"Species","Acentrella",2
"1427",174027,970,"Drunella grandis",25,"Species","Drunella  grandis  spinifera",2
"1428",174027,1004,"Helicopsyche borealis",25,"Species","Helicopsyche",1
"1429",174027,1426,"Paraleptophlebia temporalis",25,"Species","Paraleptophlebia",14
"1430",174027,1675,"Chironomini",21,"Tribe","Chironominae",3
"1431",174027,2761,"Baetis tricaudatus group",30,"Species group","Baetis",9
"1432",174027,2789,"Acari",10,"SubClass","Arachnida",2
"1433",174054,128,"Heterlimnius",23,"Genus","Heterlimnius",12
"1434",174054,130,"Lara",23,"Genus","Lara",1
"1435",174054,135,"Optioservus",23,"Genus","Optioservus",2
"1436",174054,198,"Dixa",23,"Genus","Dixa",1
"1437",174054,213,"Glutops",23,"Genus","Glutops",4
"1438",174054,237,"Dicranota",23,"Genus","Dicranota",2
"1439",174054,241,"Hexatoma",23,"Genus","Hexatoma",1
"1440",174054,278,"Cinygma",23,"Genus","Cinygma",1
"1441",174054,279,"Cinygmula",23,"Genus","Cinygmula",21
"1442",174054,282,"Ironodes",23,"Genus","Ironodes",1
"1443",174054,419,"Sweltsa",23,"Genus","Sweltsa",25
"1444",174054,431,"Malenka",23,"Genus","Malenka",6
"1445",174054,437,"Soyedina",23,"Genus","Soyedina",2
"1446",174054,443,"Yoraperla",23,"Genus","Yoraperla",3
"1447",174054,450,"Doroneuria",23,"Genus","Doroneuria",12
"1448",174054,484,"Micrasema",23,"Genus","Micrasema",2
"1449",174054,486,"Heteroplectron",23,"Genus","Heteroplectron",1
"1450",174054,491,"Glossosoma",23,"Genus","Glossosoma",13
"1451",174054,519,"Lepidostoma",23,"Genus","Lepidostoma",4
"1452",174054,568,"Wormaldia",23,"Genus","Wormaldia",6
"1453",174054,636,"Juga",23,"Genus","Juga",2
"1454",174054,834,"Diphetor hageni",25,"Species","Diphetor",1
"1455",174054,837,"Calineuria californica",25,"Species","Calineuria",10
"1456",174054,909,"Zapada cinctipes",25,"Species","Zapada  cinctipes",9
"1457",174054,1073,"Ampumixis dispar",25,"Species","Ampumixis",1
"1458",174054,1105,"Rheotanytarsus",23,"Genus","Chironominae",1
"1459",174054,1117,"Brillia",23,"Genus","Orthocladiinae",2
"1460",174054,1150,"Parametriocnemus",23,"Genus","Orthocladiinae",6
"1461",174054,1151,"Paraphaenocladius",23,"Genus","Orthocladiinae",10
"1462",174054,1220,"Attenella delantala",25,"Species","Attenella  delantala",1
"1463",174054,1279,"Dicosmoecus atripes",25,"Species","Dicosmoecus",1
"1464",174054,1493,"Rhyacophila blarina",25,"Species","Rhyacophila  blarina",6
"1465",174054,1498,"Rhyacophila narvae",25,"Species","Rhyacophila  narvae",3
"1466",174054,1535,"Ceratopogoninae",20,"SubFamily","Ceratopogoninae",1
"1467",174054,1668,"Rhyacophila betteni group",30,"Species group","Rhyacophila  Betteni  group",1
"1468",174054,1672,"Micropsectra",23,"Genus","Chironominae",22
"1469",174054,2529,"Baetis bicaudatus group",30,"Species group","Baetis",12
"1470",174054,2761,"Baetis tricaudatus group",30,"Species group","Baetis",4
"1471",174054,5702,"Stempellinella/Zavrelia",29,"Genus group","Chironominae",3
"1472",174057,63,"Lebertia",23,"Genus","Arachnida",8
"1473",174057,65,"Protzia",23,"Genus","Arachnida",2
"1474",174057,67,"Sperchon",23,"Genus","Arachnida",2
"1475",174057,129,"Heterlimnius corpulentus",25,"Species","Heterlimnius",2
"1476",174057,184,"Orthocladiinae",20,"SubFamily","Orthocladiinae",1
"1477",174057,201,"Chelifera",23,"Genus","Chelifera",1
"1478",174057,206,"Wiedemannia",23,"Genus","Wiedemannia",1
"1479",174057,222,"Prosimulium",23,"Genus","Prosimulium",1
"1480",174057,223,"Simulium",23,"Genus","Simulium",17
"1481",174057,236,"Antocha monticola",25,"Species","Antocha monticola",7
"1482",174057,237,"Dicranota",23,"Genus","Dicranota",1
"1483",174057,241,"Hexatoma",23,"Genus","Hexatoma",3
"1484",174057,267,"Drunella doddsii",25,"Species","Drunella  doddsii",1
"1485",174057,279,"Cinygmula",23,"Genus","Cinygmula",11
