"","Sample","O","E","OoverE","Onull","Enull","OoverE.null","BC","BC.null","outlier.05","outlier.01","siteName","daynum","lat","long","elev_sqrt","precip","temp","east","Eco2","Eco3","tot.abund"
"131",175228,17,14.7129494695836,1.15544473493533,18,14.1017964071856,1.27643312101911,0.191277476802254,0.204626002611453,0,0,"30621-ORDEQ",266,46.0577306,-123.53713,17.8,2972,141,0,"MWCF","CoRa",300
"132",175234,15,14.9770740253823,1.00153073788504,16,14.1017964071856,1.13460721868365,0.214952956660337,0.232146409389298,0,0,"30623-ORDEQ",272,44.87841793,-122.0416,29.1,1956,122,0,"WC","Ca",300
"133",175236,14,12.731594505128,1.09962660170815,17,14.1017964071856,1.20552016985138,0.211770064718411,0.231805929919137,0,0,"30624-ORDEQ",232,44.8884264,-122.14237,30.4,2565,123,0,"WC","Ca",300
"134",175237,11,14.2169723846737,0.773723103792358,12,14.1017964071856,0.850955414012739,0.328766529360022,0.333333333333333,0,0,"30625-ORDEQ",230,44.91698913,-122.16762,28.9,2311,123,0,"WC","Ca",300
"135",175239,19,17.7878313697124,1.06814594792885,17,14.1017964071856,1.20552016985138,0.206875637815464,0.220254139391606,1,0,"30628-ORDEQ",245,45.62197045,-121.95207,7.2,1905,147,0,"WC","Ca",300
"136",175241,19,16.1052085935576,1.17974255903772,15,14.1017964071856,1.06369426751592,0.203170628469743,0.232921810699588,0,0,"30629-ORDEQ",196,45.67850558,-121.83534,13.3,2362,156,0,"WC","Ca",300
"137",175243,14,14.5050424597571,0.965181593838261,16,14.1017964071856,1.13460721868365,0.24017994481373,0.252038989456933,0,0,"30727-ORDEQ",245,45.4746125,-123.48771,18.1,2515,132,0,"MWCF","CoRa",300
"138",175247,16,12.7840557676807,1.25155899588999,16,14.1017964071856,1.13460721868365,0.165910392745056,0.231748557787945,0,0,"31354-ORDEQ",189,44.88191461,-122.1696426,30.3,2515,124,0,"WC","Ca",300
"139",175268,15,15.5712940033764,0.963311077213457,15,14.1017964071856,1.06369426751592,0.250804049966584,0.263374485596708,0,0,"31387-ORDEQ",190,44.88990732,-122.00845,26.8,1905,122,0,"WC","Ca",300
"140",175283,13,14.0414019127425,0.925833480216996,9,14.1017964071856,0.638216560509554,0.302888410165419,0.391912908242613,0,0,"31467-ORDEQ",261,42.27821899,-124.0412921,12,2565,173,0,"WC","KlMts",300
"141",175284,11,17.6346524189784,0.623771863411483,10,14.1017964071856,0.709129511677282,0.363306679843857,0.337639751552795,0,0,"31477-ORDEQ",197,45.68637773,-121.76515,11.4,1803,153,0,"WC","Ca",300
"142",175289,11,13.9441696370005,0.788860167823243,11,14.1017964071856,0.780042462845011,0.253251863609264,0.310591603053435,1,0,"31480-ORDEQ",217,45.3718058,-121.77785,32.7,2565,77,0,"WC","Ca",300
"143",175292,15,14.7371526467184,1.01783569455936,15,14.1017964071856,1.06369426751592,0.22218453231633,0.258024691358025,0,0,"31485-ORDEQ",215,45.3761635,-121.8500427,26.7,2565,122,0,"WC","Ca",300
"144",175293,10,13.2090352439117,0.757057560627617,9,14.1017964071856,0.638216560509554,0.397545939613691,0.412130637636081,0,0,"31488-ORDEQ",182,42.59080422,-118.5990926,44.1,991,123,1,"CD","NBR",300
"145",175294,10,13.0603660353236,0.765675324332686,10,14.1017964071856,0.709129511677282,0.351808758411013,0.344099378881988,0,0,"31489-ORDEQ",182,42.60174607,-118.5941084,45.4,1092,123,1,"CD","NBR",300
"146",175295,5,13.5716980113636,0.368413738340885,5,14.1017964071856,0.354564755838641,0.538949795838872,0.521630094043887,0,0,"31490-ORDEQ",180,42.67780567,-118.5160785,39.6,635,118,1,"CD","NBR",300
"147",175297,6,14.0509583220363,0.427017137371343,6,14.1017964071856,0.425477707006369,0.489729820349133,0.49836163240989,0,0,"31495-ORDEQ",176,42.38239777,-119.7212333,42.3,381,131,1,"CD","NBR",300
"148",175303,8,12.5796934725055,0.635945543306364,9,14.1017964071856,0.638216560509554,0.397489062433406,0.4033177812338,0,0,"31497-ORDEQ",176,42.47804568,-119.7842574,39.6,381,141,1,"CD","NBR",300
"149",175320,15,14.8133626845386,1.0125992537573,14,14.1017964071856,0.992781316348195,0.227366521655306,0.258896228425314,0,0,"31729-ORDEQ",244,43.33036307,-122.5088,26.6,1245,154,0,"WC","Ca",300
"150",175322,11,13.7830464518484,0.798081907249528,12,14.1017964071856,0.850955414012739,0.327998489588889,0.341592108281716,0,0,"31730-ORDEQ",245,43.64372,-122.03097,38.4,1753,112,0,"WC","Ca",300
"151",175323,12,12.9776363333969,0.924667612169018,14,14.1017964071856,0.992781316348195,0.25795208288871,0.281909226507564,0,0,"31803-ORDEQ",273,45.39128477,-121.8046895,29.4,2667,113,0,"WC","Ca",300
"152",175330,17,16.0749330454141,1.05754717310314,14,14.1017964071856,0.992781316348195,0.23955840603414,0.281909226507564,0,0,"32149-ORDEQ",215,43.30386431,-122.5290712,22.4,1194,163,0,"WC","Ca",300
"153",175336,16,13.4547622682672,1.18917002626912,17,14.1017964071856,1.20552016985138,0.206463744521913,0.203311513284559,0,0,"32481-ORDEQ",194,44.81401,-118.78068,42.6,686,126,1,"WC","BlMts",300
"154",175343,11,12.5725555183219,0.874921568965816,10,14.1017964071856,0.709129511677282,0.324436083414123,0.391801242236025,1,0,"32485-ORDEQ",194,42.71660076,-124.3069243,12.3,3175,167,0,"MWCF","CoRa",300
"155",175345,14,14.7573032101332,0.948682818306996,14,14.1017964071856,0.992781316348195,0.298962299389261,0.297677391860217,1,0,"32486-ORDEQ",194,42.74012054,-124.3988001,8.3,2921,168,0,"MWCF","CoRa",300
"156",175346,11,11.5438206178227,0.952890759842273,11,14.1017964071856,0.780042462845011,0.280475567080556,0.385973282442748,1,1,"32487-ORDEQ",194,42.7126858,-124.318103,12.9,3175,171,0,"MWCF","CoRa",300
"157",175348,5,8.81843881389812,0.566993784899868,7,14.1017964071856,0.496390658174098,0.397194460105925,0.475595913734393,1,1,"32488-ORDEQ",209,42.1759959,-123.9169732,25.2,3429,166,0,"WC","KlMts",225
"158",175350,5,8.82261200369219,0.56672559077828,8,14.1017964071856,0.567303609341826,0.466024652924791,0.448929829314549,1,1,"32490-ORDEQ",210,42.18128,-123.85444,26.4,3683,168,0,"WC","KlMts",271
"159",175367,6,13.4431765344701,0.44632308328431,7,14.1017964071856,0.496390658174098,0.521906332815245,0.505675368898978,0,0,"32555-ORDEQ",213,43.23081553,-122.5928591,39.1,1346,143,0,"WC","Ca",300
"160",175372,15,17.6039458495166,0.852081693969303,14,14.1017964071856,0.992781316348195,0.308568381152576,0.29341572554869,0,0,"32576-ORDEQ",250,42.65687187,-123.67716,15.5,1295,158,0,"WC","KlMts",300
"161",175373,17,17.6863555109461,0.961192937090894,14,14.1017964071856,0.992781316348195,0.291072483132131,0.285744726187939,0,0,"32577-ORDEQ",250,42.659685,-123.6597058,15.5,1092,158,0,"WC","KlMts",300
"162",175380,18,15.9827628438298,1.12621329465255,14,14.1017964071856,0.992781316348195,0.24700629845819,0.25676539526955,0,0,"32585-ORDEQ",258,42.347328,-123.78397,17.8,1905,172,0,"WC","KlMts",300
"163",175510,19,17.458625444873,1.08828728011802,16,14.1017964071856,1.13460721868365,0.248184598309957,0.254426099065049,0,0,"33342-ORDEQ",249,44.4755002,-123.9456124,9,2108,166,0,"MWCF","CoRa",300
"164",175787,16,13.243746384328,1.20811736616564,15,14.1017964071856,1.06369426751592,0.229739688042483,0.235390946502058,1,0,"34468-ORDEQ",267,45.23585978,-123.6912087,16.8,3175,155,0,"MWCF","CoRa",300
"165",175788,11,11.4562726118546,0.960172682048222,17,14.1017964071856,1.20552016985138,0.233594486497705,0.217558721601848,1,1,"34470-ORDEQ",212,42.80537372,-123.8467978,25.6,3175,153,0,"MWCF","CoRa",300
"166",175793,11,14.4437833688272,0.761573316291935,11,14.1017964071856,0.780042462845011,0.347497052320448,0.354484732824427,0,0,"34477-ORDEQ",233,41.96302653,-123.1884554,29,1298,164,0,"WC","KlMts",300
"167",175805,17,15.6358931570011,1.08724201612928,14,14.1017964071856,0.992781316348195,0.237849114792218,0.261879394843384,1,0,"34614-ORDEQ",239,45.17346493,-123.7771292,12,2972,154,0,"MWCF","CoRa",300
"168",175844,12,13.418484617818,0.894288762239633,10,14.1017964071856,0.709129511677282,0.353171174949882,0.360993788819876,1,1,"34636-ORDEQ",228,45.60330054,-123.7276904,12.5,3683,153,0,"MWCF","CoRa",300
"169",175864,14,17.5809354295927,0.796317127496801,10,14.1017964071856,0.709129511677282,0.378867762501347,0.386832298136646,0,0,"34643-ORDEQ",261,44.13854378,-123.7049528,10.9,2057,172,0,"MWCF","CoRa",300
"170",175894,17,17.2717718461361,0.984264970116725,14,14.1017964071856,0.992781316348195,0.277927331544362,0.288301725974856,0,0,"34661-ORDEQ",255,44.38244233,-123.8445889,8.1,2057,174,0,"MWCF","CoRa",300
"171",175958,2,10.7238348398174,0.186500447822455,6,14.1017964071856,0.425477707006369,0.759486157984465,0.589514447423295,1,0,"34698-ORDEQ",235,42.7061,-124.0645,19.9,2769,175,0,"MWCF","CoRa",33
"172",176001,10,13.7757370570573,0.72591397168669,10,14.1017964071856,0.709129511677282,0.389366995822065,0.381366459627329,0,0,"35633-ORDEQ",175,44.16558143,-121.674423,37.9,991,96,1,"WC","ECa",278
"173",176007,16,13.0321813123155,1.22773000287219,16,14.1017964071856,1.13460721868365,0.189700308863084,0.250447583051522,0,0,"35694-ORDEQ",230,42.65874147,-124.0041959,10.5,2159,186,0,"WC","KlMts",300
"174",176008,17,15.0582600656797,1.12894849244541,17,14.1017964071856,1.20552016985138,0.188010384716413,0.208317289179823,0,0,"35720-ORDEQ",253,45.31603343,-121.8361535,27.9,2311,110,0,"WC","Ca",300
"175",176014,10,14.9421820493174,0.669246296624853,9,14.1017964071856,0.638216560509554,0.327322395690011,0.363919129082426,0,0,"35722-ORDEQ",210,43.0886944,-122.55415,26.8,1245,140,0,"WC","Ca",300
"176",176019,16,17.7857335705298,0.899597418152674,12,14.1017964071856,0.850955414012739,0.260866757250809,0.305804083505391,1,0,"35745-ORDEQ",265,44.26658569,-124.1022023,4.8,2057,160,0,"MWCF","CoRa",300
"177",176022,13,11.8098484319185,1.10077619327145,13,14.1017964071856,0.921868365180467,0.272303465285583,0.288996906760937,1,0,"35794-ORDEQ",193,42.7228506,-124.20182,17.1,2870,170,0,"MWCF","CoRa",300
"178",176029,16,15.0765554663443,1.06125036555712,16,14.1017964071856,1.13460721868365,0.205249298528226,0.206286055301373,0,0,"35825-ORDEQ",230,45.3839508,-117.672,33,838,97,1,"WC","BlMts",300
"179",176036,11,11.4631533047251,0.959596343832009,11,14.1017964071856,0.780042462845011,0.279152273879553,0.337786259541985,0,0,"35939-ORDEQ",224,45.14013136,-117.1694755,43.5,1600,85,1,"WC","BlMts",300
"180",176037,13,11.3704700468874,1.1433124529059,14,14.1017964071856,0.992781316348195,0.229964713790778,0.266141061154912,0,0,"35940-ORDEQ",225,45.09875291,-117.120566,44.3,1600,91,1,"WC","BlMts",300
"181",176039,13,13.3229776723019,0.975757846312891,12,14.1017964071856,0.850955414012739,0.282301241305443,0.317733425097499,0,0,"35952-ORDEQ",230,44.31249713,-118.3157958,44.6,940,114,1,"WC","BlMts",300
"182",176040,13,13.3529721905447,0.973566020695032,14,14.1017964071856,0.992781316348195,0.284618296159071,0.257617728531856,0,0,"35953-ORDEQ",230,44.29245508,-118.3000091,43.5,940,114,1,"WC","BlMts",300
"183",176079,16,14.1403930014051,1.13151027686502,17,14.1017964071856,1.20552016985138,0.216473232043461,0.202541393916057,1,1,"37278-ORDEQ",258,45.62765916,-123.7900982,12,3429,151,0,"MWCF","CoRa",300
"184",176136,13,15.7015666428102,0.827942860463081,12,14.1017964071856,0.850955414012739,0.32431608061817,0.322321633402156,1,1,"38114-ORDEQ",181,45.51297187,-123.7231317,9.9,3175,152,0,"MWCF","CoRa",300
"185",176137,14,16.1755596235212,0.865503285564371,14,14.1017964071856,0.992781316348195,0.308604523042625,0.27210739399105,0,0,"38116-ORDEQ",187,44.38582153,-123.8084792,13.4,2057,174,0,"MWCF","CoRa",300
"186",176138,19,17.4383941883407,1.08954986306614,16,14.1017964071856,1.13460721868365,0.238958182929456,0.243286254227173,0,0,"38117-ORDEQ",232,44.05000197,-123.890598,7.9,2159,168,0,"MWCF","CoRa",300
"187",176139,16,17.395724712685,0.919766222118518,13,14.1017964071856,0.921868365180467,0.283750141577149,0.296509058771542,0,0,"38119-ORDEQ",231,43.95707828,-123.7095766,13.9,1651,168,0,"MWCF","CoRa",300
"188",176140,16,17.3578317540078,0.921774114805885,14,14.1017964071856,0.992781316348195,0.274489166363397,0.283613893032176,0,0,"38120-ORDEQ",188,44.1701391,-124.0467212,10.8,2210,160,0,"MWCF","CoRa",300
"189",176141,17,15.8124697350487,1.0751008719605,15,14.1017964071856,1.06369426751592,0.253801490129757,0.267078189300411,0,0,"38122-ORDEQ",189,44.20767477,-124.0703785,15.3,2311,161,0,"MWCF","CoRa",300
"190",176145,6,9.53180240774583,0.629471714093047,10,14.1017964071856,0.709129511677282,0.325918530438577,0.356024844720497,1,1,"38128-ORDEQ",272,42.20259907,-123.9580696,27.6,3429,164,0,"WC","KlMts",300
"191",176146,17,15.9264997978868,1.06740339784236,16,14.1017964071856,1.13460721868365,0.22907161088088,0.225382932166302,0,0,"38130-ORDEQ",278,45.3027281,-123.7258624,11.9,2616,158,0,"MWCF","CoRa",300
"192",176147,12,13.5722123383336,0.884159465005346,13,14.1017964071856,0.921868365180467,0.293449132346913,0.296950950066284,1,0,"38131-ORDEQ",279,45.3553099,-123.5888604,19.9,2972,151,0,"MWCF","CoRa",300
"193",176148,11,11.6444726500079,0.944654200376567,12,14.1017964071856,0.850955414012739,0.253699189109249,0.330121587520073,0,0,"38503-ORDEQ",210,42.40345839,-123.8800248,15.4,2616,179,0,"WC","KlMts",300
"194",176162,19,15.7104533840526,1.20938584874238,19,14.1017964071856,1.34734607218684,0.208066467740743,0.195007235890014,0,0,"38552-ORDEQ",215,45.27747576,-121.4559764,28.7,838,120,1,"WC","ECa",300
"195",176165,17,17.0660441894808,0.99613008212404,13,14.1017964071856,0.921868365180467,0.229379461663641,0.283694211224039,1,0,"38558-ORDEQ",202,45.62913297,-121.9022939,9.2,2311,142,0,"WC","Ca",300
"196",176176,15,15.0514028352487,0.996584847551334,14,14.1017964071856,0.992781316348195,0.214954267797092,0.264862561261453,1,1,"38583-ORDEQ",231,44.03825792,-121.5715404,39.7,1092,93,0,"WC","Ca",251
"197",176177,17,14.0944911326182,1.20614499949258,16,14.1017964071856,1.13460721868365,0.191836356625953,0.22657648697036,0,0,"38606-ORDEQ",271,45.32809178,-121.5256904,37.2,1905,99,0,"WC","Ca",300
"198",176234,13,16.0952834151834,0.807690033450203,12,14.1017964071856,0.850955414012739,0.356714782478078,0.313145216792842,0,0,"dfw_2150",265,44.13977664,-123.8821962,13,2261,171,0,"MWCF","CoRa",300
"199",176366,17,16.1522886117444,1.05248243197185,15,14.1017964071856,1.06369426751592,0.243516388617986,0.261316872427984,0,0,"DFW_8008",230,42.79303,-123.3774,22.8,1092,158,0,"WC","KlMts",300
"200",185355,10,12.0246764581922,0.831623207058281,13,14.1017964071856,0.921868365180467,0.323324734193849,0.309323906319045,1,0,"103KLCMSR",257,41.85546,-123.85215,17.9,2114,199,0,"WC","KlMts",300
"201",185356,9,11.9522668617647,0.752995235472109,8,14.1017964071856,0.567303609341826,0.313864779890326,0.408290436196153,1,1,"103PS0281",203,41.95452,-123.91289,19.6,2610,193,0,"WC","KlMts",300
"202",185357,14,12.3924830867428,1.12971709559781,10,14.1017964071856,0.709129511677282,0.204697335155702,0.366459627329193,1,0,"R5BIO-401",221,41.8619,-123.96,11.6,2630,188,0,"WC","KlMts",257
"203",185358,16,17.5712383460795,0.910578963466736,15,14.1017964071856,1.06369426751592,0.283195252052403,0.268312757201646,0,0,"R5BIO-406",220,41.81,-124.111,7.6,2026,168,0,"MWCF","CoRa",300
"204",185359,10,10.6800658966108,0.93632381080845,8,14.1017964071856,0.567303609341826,0.307703718080182,0.434299647791926,1,1,"103WER030",222,41.85649,-123.91194,20.1,2875,175,0,"WC","KlMts",217
"205",185360,16,11.7306348401677,1.36395005197956,18,14.1017964071856,1.27643312101911,0.199865829371457,0.194180190263011,1,1,"R5BIO-415",264,41.612018,-123.2922174,30.8,1869,173,0,"WC","KlMts",300
"206",185361,11,12.0621951601759,0.911940144719032,12,14.1017964071856,0.850955414012739,0.244863240527112,0.309474650149117,1,1,"105FC1297",203,41.3286,-123.41992,18.8,1510,209,0,"WC","KlMts",300
"207",185362,12,11.7358649404561,1.02250665467642,13,14.1017964071856,0.921868365180467,0.278799747571803,0.28104286345559,1,1,"R5BIO-416",267,41.6139,-123.281,30.6,1869,173,0,"WC","KlMts",300
"208",185363,12,14.2008103049598,0.845022202416775,12,14.1017964071856,0.850955414012739,0.313091121264545,0.314521679284239,1,0,"R5BIO-425",222,41.3579,-123.074,29.4,1263,170,0,"WC","KlMts",300
"209",185364,11,13.2036926121228,0.833100279076515,9,14.1017964071856,0.638216560509554,0.320966727266535,0.377397615344738,0,0,"105FS0428",215,41.44105,-123.35829,20.5,1912,178,0,"WC","KlMts",300
"210",185365,16,13.5949095667145,1.17691110201822,16,14.1017964071856,1.13460721868365,0.203140053403636,0.219415158146012,1,0,"105PS0083",251,41.36469,-123.18717,30.6,1248,171,0,"WC","KlMts",300
"211",185366,10,13.8108519409435,0.724068293741832,11,14.1017964071856,0.780042462845011,0.333823917221744,0.333492366412214,0,0,"105PS0275",231,41.55216,-123.07014,38.5,1319,130,0,"WC","KlMts",300
"212",185367,12,11.5442541157044,1.03947815768155,12,14.1017964071856,0.850955414012739,0.246356331302599,0.295710025235146,0,0,"R5BIO-423",222,41.7366,-123.548,21.5,1853,186,0,"WC","KlMts",300
"213",185368,12,11.6542199783189,1.02966994121652,11,14.1017964071856,0.780042462845011,0.252014409660312,0.319179389312977,0,0,"105WLCABC",215,41.44225,-123.35041,20.6,1900,189,0,"WC","KlMts",300
"214",185369,15,17.7785760346608,0.843712115681047,13,14.1017964071856,0.921868365180467,0.310719652128593,0.301369863013699,0,0,"107GWCAPC",212,41.36789,-124.02434,7.1,1678,167,0,"MWCF","CoRa",300
"215",185370,13,17.8003759140974,0.730321655156977,14,14.1017964071856,0.992781316348195,0.378238765537034,0.277221393564884,1,0,"107WER092",240,41.39996,-124.0579,6,1811,163,0,"MWCF","CoRa",300
"216",185371,9,11.9153523260502,0.755328063637997,12,14.1017964071856,0.850955414012739,0.303785034915718,0.325533379215416,1,1,"505PS0110",259,41.09682211,-122.2011833,24.7,1727,202,0,"WC","KlMts",300
"217",185372,14,13.9889857172396,1.00078735392137,13,14.1017964071856,0.921868365180467,0.281124579498932,0.312417145382236,0,0,"526CE0061",254,41.37625,-120.29183,45,706,121,1,"WC","ECa",300
"218",185373,11,13.9844265503343,0.786589279181924,9,14.1017964071856,0.638216560509554,0.37926663212292,0.439087610160705,0,0,"R5BIO-048",176,41.3618,-120.282,45.4,706,121,1,"WC","ECa",300
"219",185374,13,13.5280301127218,0.96096770126012,13,14.1017964071856,0.921868365180467,0.267989293963533,0.288113124171454,0,0,"526PS0076",239,41.27434,-120.26368,42.8,732,115,1,"WC","ECa",300
"220",185375,10,13.9316267867381,0.717791263940496,9,14.1017964071856,0.638216560509554,0.375578044586813,0.394504924831519,0,0,"526PS1612",216,41.41223,-120.24468,46.5,795,109,1,"WC","ECa",300
"221",185376,4,10.5860045979488,0.377857383585027,5,14.1017964071856,0.354564755838641,0.526144553787301,0.560501567398119,0,0,"639PS1279",162,40.7335,-120.11783,40.2,282,153,1,"CD","NBR",300
"222",185377,7,10.2389557374925,0.683663469153184,9,14.1017964071856,0.638216560509554,0.33148270510186,0.378434421980301,1,0,"641OWC157",205,41.37691,-120.14454,38.7,387,162,1,"CD","NBR",144
"223",185378,13,12.9809314130126,1.00146896908863,13,14.1017964071856,0.921868365180467,0.233625367378782,0.297392841361025,0,0,"R5BIO-403",228,41.8459,-124.029,10.8,2444,180,0,"WC","KlMts",300
"224",185379,19,17.4725653099401,1.08741902880116,14,14.1017964071856,0.992781316348195,0.224283257652024,0.263584061367995,0,0,"103CDCHHR",257,41.7889,-124.07784,6,2125,172,0,"MWCF","CoRa",300
"225",185380,13,12.1707561278165,1.06813412934043,16,14.1017964071856,1.13460721868365,0.268248489877449,0.221404416152775,1,1,"R5BIO-049",216,41.095661,-122.136006,24.1,1711,195,0,"WC","KlMts",213
